cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,target
0,3,4,0,3,3,3,8,3,4,2.7650135415160038,89.21865664738971,19.463206104404662,75.31200139559715,3.7469808019221063,71.55754647097551,19.343080584710627,75.44665041457247,57.260679619759024,4.280375589323482,67.82520781087482,1
5,4,6,3,2,2,5,3,8,6,6.242052189861102,72.58903945824058,94.3492021966734,18.336103061328025,29.802065649464936,55.249594273536175,63.50681867756543,88.0679861353082,38.09564516188767,72.10248781866926,21.364252646217153,0
0,4,3,3,3,1,2,7,3,0,26.501725605629865,40.11395810043702,2.007575900655656,13.917701711834429,69.35501415315566,3.5355896390655506,9.760990218968924,81.51856162189144,61.1096641496536,39.38616844284939,66.81674257253893,1
4,1,2,0,4,1,4,6,4,0,53.42459213687165,98.05930976133149,38.25202247618188,28.258566028590305,35.64870527735008,94.18644717140549,2.4388501000074836,59.42887079826355,58.987365382515264,46.85439944932248,45.5490282722038,1
1,3,6,4,3,3,5,8,3,4,6.234710824802869,97.17741887069,87.44235014159334,27.699949909247714,19.423879719220217,25.528418113624973,91.79383278830761,30.495617458504142,85.00985060016058,63.01114091278358,71.43697579612919,1
2,4,5,3,5,2,5,0,9,2,99.23468812698614,54.611029140180165,52.3211254987845,91.80301002982257,0.014017298786084265,0.4700719672343756,60.9657545527772,96.56629216971379,64.08332995067093,47.20366441765124,99.39660479194308,0
3,3,8,2,0,3,0,1,3,6,58.93556634431173,44.08763927448944,57.75512495959114,77.40620115063366,40.91770706532526,69.51877017870588,16.62659490956855,77.35555119219131,59.543198424550006,47.01303972878825,0.9566795446999454,0
4,3,1,3,3,3,5,4,4,0,18.475726767011913,62.72901003613182,73.40892904193656,54.98347689518813,19.30402671672481,6.182022466837001,43.12558371687641,55.140814352676784,20.129707470748826,99.92950735089056,39.20198581956521,1
0,3,2,4,1,0,5,8,9,6,6.485392587866523,74.29367452377674,29.02100096104291,59.67446879107528,70.72071774491424,58.11937024424415,21.909448979681013,94.96711985947915,50.555381638537845,64.28676509844074,65.48198167700035,1
2,0,5,4,2,2,3,9,9,7,34.61971622293216,48.531631327538406,70.9190672494086,72.41557726537843,89.68850492276724,20.12390063244616,61.525555363048326,92.97493587495622,10.59837121114735,52.75339209188212,44.61049634549775,1
1,3,1,0,0,0,1,3,0,2,76.5704555010029,32.97351025521537,18.69601943715775,11.076162537344459,24.484032937592403,62.65668210569757,46.73966552221774,55.3497188721066,2.366600887616732,71.18924692293575,33.33566735281731,1
3,0,8,1,0,3,1,5,1,5,67.71246022570237,57.29117928966642,99.52540638961426,71.88353630767936,14.962217177796045,11.916945485595232,15.83625907329651,19.539367659847816,87.4094091582642,70.30224994253942,80.76179831283027,1
1,4,4,1,1,3,1,7,5,2,5.872674506398578,40.33608024895653,7.950261874800102,73.69929983790377,13.63658728999637,51.7547179987932,29.28311154128307,24.80109086470279,90.62902101628663,70.40616950775961,53.694646087709685,0
5,3,1,3,1,3,1,2,6,5,17.764361907060145,46.40359055629487,68.1504490446945,57.03333719075,76.46143031275116,79.63751942976268,77.8611077284578,71.7938671174829,41.77911962413362,11.35682537516508,67.3541619890954,0
5,2,2,2,0,1,0,3,0,6,98.2149161467147,23.429636828322774,86.69443663365432,93.6404895710233,1.559209288401353,1.1676897256361007,25.39325654344865,48.24733941434493,39.73318822713821,98.34817383642753,76.64714796169943,0
0,3,1,2,1,2,3,8,6,6,76.679342392009,33.95077655106572,26.703350259644644,44.12401093199632,21.51883953365684,85.00719593565829,2.5010925029591347,60.68594413485955,19.321941735222314,90.238303587838,86.71995356953424,1
1,4,7,4,0,3,4,5,5,7,38.46203059826932,64.31611011927197,80.3671526650417,84.92246614681291,60.04959764031291,76.96914329454873,67.37418179955674,29.513041762514668,1.595629764413431,89.01005267299581,89.35889043536193,0
3,0,4,0,2,2,1,4,1,8,67.51579246481569,58.809595903320734,59.862573712174324,46.147938619231624,41.69981494829387,63.822743075400886,48.73772940034884,11.353008416228693,63.383701579005155,1.9152018096272316,85.67160116430205,0
3,3,4,1,5,2,1,5,5,5,53.57472831765045,60.58737415656853,49.284866505909605,50.954196735433435,78.89525872295772,14.199910386185499,36.98396066194075,66.49866051308884,55.56645054441621,35.32598797225066,4.319358451132082,0
3,3,0,3,5,2,4,6,4,8,7.777513378111401,67.66326797305548,91.22478402647877,20.726639780126998,2.2184104048186604,31.81592214522333,94.29084430948046,83.22429892652636,58.63798959089961,13.681802868071568,72.19872242740264,0
2,0,4,2,3,2,0,3,9,3,60.907642325124975,95.61209513674402,54.87457325853698,89.24741680309735,4.889562548852955,12.879565113601899,90.28245225346124,53.75526772731941,89.2781799328076,2.513786256255568,18.429219196152335,1
4,3,3,0,0,1,1,3,9,5,46.99708318374364,42.97643770924351,12.5142939693778,43.674988047848615,18.850805552716597,32.96500034575087,12.199533776123994,53.4827148406256,77.05043462910567,69.6609277211345,11.09536710311806,1
2,4,5,4,5,3,5,3,6,1,62.120952860380484,93.60390190907269,36.61538022188766,44.613980130957444,15.046850820113011,77.79545977530603,96.47236284838573,76.68924105464265,18.466936770142183,19.72506102390319,81.48005265772537,0
0,2,4,1,4,1,2,6,2,2,94.08194787573657,30.33086395497514,99.90266198592582,16.98271230391698,22.495971986575046,81.50288658486417,51.33341202316761,57.998247414818785,51.81332635542111,29.494059238110193,93.27855432026266,0
2,1,3,0,5,3,3,3,5,3,3.465454420448466,51.180291128231126,11.378819125970807,88.6186909859865,25.028234590252442,98.34745109474967,38.70028435807738,92.90732213001972,35.2661440130771,35.42719163376164,89.03309001044856,0
4,1,4,2,3,0,0,8,9,6,19.77736841283919,62.12867830238421,76.13654637072155,93.12774468934155,58.39247913406891,1.8515596308860127,93.0653971750557,2.031610059129796,65.12761381845348,65.87040818737802,67.21159498924109,1
1,3,7,4,4,0,6,8,1,3,18.679732229917988,45.83988691298187,52.050423377551404,9.56427440724954,95.9901879032889,26.4616848098699,34.22385727417249,37.86414045244256,43.427677971248926,59.836343311442505,95.55830249254814,0
0,2,7,1,1,0,0,4,0,2,95.06461790571569,78.1480367732626,72.00778205163292,81.94664198229356,43.91009948382223,4.177177356174189,28.04134452768189,33.61680918503316,98.22024139514897,6.725634270219249,46.04999652507213,0
2,4,2,0,0,2,5,4,6,3,87.72386910215866,2.1414078458616426,76.14482394210454,62.029040451885464,62.631878945536215,14.337435132601984,18.30223999298517,22.417616084311444,42.59199419510854,44.66459199064132,18.163090336654285,1
0,3,6,4,3,2,6,3,3,3,61.76141116830188,69.90353131241508,65.3931685759582,44.46974763170495,44.69109316563833,96.19871479595649,97.82176068636555,49.1655127090485,51.4648141382956,58.10954405097889,8.933349921119104,1
2,4,6,0,0,0,3,6,5,4,64.0354167089439,12.255077913651535,4.087405866496208,39.37552944363796,36.042938266179405,56.19300635510176,53.9674465369582,52.1632558760453,38.28150947000043,29.62952473716589,75.33438693108769,1
5,1,2,0,4,3,4,6,8,8,29.548124182514723,5.117284950658362,12.226448066946528,71.706824752641,22.73033055099316,28.982343782336606,29.245530164317778,10.90082027783421,44.58518484899654,5.040623821005951,30.80598722464256,0
2,0,6,4,2,0,2,4,4,6,70.48805201080022,35.4351624514075,78.0807784029111,81.96769872507879,44.79033088191374,67.30206088402907,79.09763382176762,56.08035491506822,22.545728106640293,13.662522007888834,90.92043560369713,0
4,4,1,0,5,2,5,1,0,4,78.37485983051798,48.675951318978726,79.91086628592356,8.047810720866877,68.83034506722018,8.718933972345965,74.66797941490483,3.637390863452128,40.740790655872615,73.35788795868993,7.647675000372633,0
3,0,2,0,0,2,6,4,9,4,42.425416450630934,3.2771629534259605,80.72240843609455,50.87555167546329,8.912569132807013,1.2247782812107144,83.12095648434932,7.44281171610548,72.30006057365436,59.693981745870026,66.44821027113896,0
1,0,1,3,3,1,3,0,3,3,6.167023296948138,64.26812606949778,52.42324946553568,41.44885972606617,24.96273698432001,9.88241618678336,79.46126704074787,26.94737331805911,93.80897244576754,6.084667179832559,41.11958412670214,1
4,1,5,3,1,1,2,0,5,6,47.95700925112366,63.935736302379155,5.79116221346615,66.85917500444592,7.160810093454584,54.21477117010104,31.704864696306288,44.346162624181126,6.242733836748249,72.9602809353397,50.484545831503404,1
5,2,4,1,3,1,6,2,0,2,89.42774871526365,61.89006020300714,31.953240511615753,81.18584222759834,25.105227977295574,11.980443573301624,61.75818148673356,0.6860267553029264,32.991426807098065,48.13084616028826,88.9300600166513,0
4,2,5,0,2,3,3,0,5,0,83.06135051983868,88.92346594641184,37.29416502292854,12.034380331776406,67.36515614600968,4.259751783951071,3.286108637375662,50.65971594917078,52.96083052692555,2.96331901855188,49.87170632425264,0
5,3,8,0,2,0,5,1,9,5,73.54952671778577,85.58457621858622,98.58162037370374,3.017977317248599,56.05722772304736,81.95683168552922,5.8156254004883445,53.285257573718006,31.667954862165125,77.11807950442439,26.097316839905773,1
1,3,2,2,4,1,6,4,3,6,14.177658418502247,24.58112953621392,9.127743629038,91.42103860525452,54.858333548756924,68.17853697308726,0.3175855567502106,44.85865380740906,31.789594313002144,69.98140407047487,19.540861988561097,0
1,4,7,4,5,0,0,6,1,4,69.56126095841168,58.41185660343131,57.5114549148062,79.2947345750554,57.774083777259875,74.97695400901861,82.84787551398442,39.55318651050759,28.720206814342387,30.657929213354873,75.94902387731324,1
1,4,4,2,2,2,3,2,0,3,30.826086393461317,84.8667515370367,66.67790795836778,83.08085536878596,10.390951057142638,45.93561622770409,50.12460218689178,25.079528497772575,10.798442118905882,81.84143783011561,20.262429335410392,1
4,4,6,1,0,3,1,5,2,7,49.95625601594935,0.5962834971016573,35.23717262204023,63.276041661200864,7.149654249996374,93.44385252373407,42.11109207365092,43.64432132179373,90.67342763850097,72.2105816963368,55.34308379962594,1
0,4,5,0,4,3,0,9,4,0,7.893947428692238,69.48104224328432,16.375864571233112,2.3180813858052485,58.17459610428975,95.90781865219923,75.43291728581826,90.97444870436682,34.9725297281888,54.2057642449572,11.873641120752442,0
4,3,7,4,1,1,2,4,6,5,15.34451830478033,49.87082464675634,91.99796491977844,57.193983724323395,19.377791005066836,26.828501906799694,38.324300973824585,67.99840100508186,10.315269988112385,44.12831989856111,97.69391974849304,0
2,4,6,1,4,1,0,4,5,2,2.06365078065347,67.54357729932418,2.101886250791629,26.457042683043973,3.048770432496861,44.58824813552368,78.07958166890757,49.734095605842086,14.936259430119147,58.191435615973006,67.1176522246611,0
4,3,8,3,0,3,2,9,1,2,24.331468318406923,67.78274960162625,64.80501249249497,91.98768904148967,69.78368260922106,68.02243036350428,70.88210137972197,70.31496692209966,60.969033795516026,95.40031739926602,4.493643952516457,0
5,4,6,1,4,3,2,9,1,8,42.79238039744254,86.41560345124347,72.63696826149078,32.28689877160139,77.49434120088131,59.17568342946614,98.75123597732974,55.59182514787435,60.57664685627612,56.327859649090016,62.85706426970987,0
3,1,6,4,2,0,1,6,1,7,5.404552356937509,97.89127594808149,29.76638101423922,50.13172123646342,88.69588146934665,74.09214159890335,59.91914616075233,84.2035849525411,97.26660741437033,64.31583499217041,55.534062881700905,0
3,4,7,4,3,1,4,0,3,2,88.42915623790178,91.06137511351434,33.74710558320855,33.40589804960688,19.796253799032847,88.34415686215306,70.13557265541604,28.908209450053025,52.11292797915106,24.304113622962554,1.6556738198469145,1
5,4,3,0,5,1,2,4,3,8,17.412105187144068,93.03925233069376,65.91869082263952,27.72935260345861,61.08031594198393,10.200116858923058,76.49044292143896,99.98544574836255,67.43449615620139,0.44086563818468427,8.102203805200647,0
2,3,1,3,1,3,4,1,1,1,65.22848555263528,71.07053602130648,56.08725076901236,13.56686807984444,73.08263971611683,58.69358634236317,78.20654846029139,87.52970381540388,34.425161229603894,64.64487471073686,95.44083205497446,0
4,3,2,4,2,2,4,2,9,2,38.60363718276418,80.94826614831355,68.78377566275829,98.49561719601058,13.441395027066827,36.9911772622179,36.203875229698454,50.655295693745785,54.60688653428761,73.53606144179376,34.68777212112045,0
3,3,3,0,1,0,0,7,3,5,62.08422904503003,28.258983728250918,10.881889835835734,31.748852327290233,3.789324815295392,41.61388697340179,72.76356959101858,73.46875851700689,98.19565734976075,95.85462371319858,80.39969113326772,1
2,0,7,4,3,0,1,2,7,3,2.568684942025834,65.75699362882183,88.32949154497022,6.55693477069782,2.079540635244159,55.491627923032084,27.15821166074003,26.47287326654918,2.865661580837131,37.9254458844707,80.34352454546291,1
4,2,6,0,2,1,0,2,6,1,9.996781397674004,11.180343542707316,22.367370115520036,65.91045129888018,77.41058560697894,32.515518465230556,52.94846695663439,93.43756314849105,11.5805779682699,45.573449017449455,80.34487173926081,1
5,3,3,0,0,3,4,0,0,8,74.16164744045916,99.0379666169259,18.801241707816963,23.197949804907324,42.6229793042467,27.45190262991336,58.32931001190952,79.45842571468657,85.64265945242524,11.654396459986883,13.612536489041794,0
1,1,6,1,0,1,5,7,2,3,11.360461704717972,62.815502270745014,94.33644857376513,90.85274819720644,56.28438061175166,24.417766711823894,26.057821572913188,11.09178040206893,22.666838603061002,67.71427412345533,20.569882924954985,0
5,4,0,1,5,2,3,1,0,0,44.332421703803945,11.13966918779109,12.806587096059607,17.44598436847363,85.4210658749516,61.96978571082238,27.167997179988923,82.26804337843517,89.76496016108484,52.784431904940895,64.96799842899479,0
0,2,6,1,5,0,1,7,3,6,44.679425834954124,2.6691141391333217,37.60497478117543,5.641008279504078,24.213686063660578,98.89795721806338,43.78909350748288,22.417797537769204,87.52985984623821,9.135634619255528,15.512628563174413,1
3,2,4,1,5,3,3,6,4,4,80.41097340382765,28.08992443595606,78.25242278761439,26.805247914457773,24.31553770813919,71.03692266439386,30.46818274576659,23.755902251164486,70.94420458114283,73.25585298969331,97.0156227888729,1
2,1,3,0,1,0,5,4,5,0,11.920025267961465,15.945648333251084,99.01595727693987,59.45340110289858,88.58849374055494,42.789175557277915,73.7364353933888,20.52626298169178,5.57331321840735,6.9257321251416375,46.0500085213087,0
5,2,2,1,0,2,1,0,4,3,44.62038272559763,77.20920506114719,88.14494556110198,66.10519988867429,59.1100029021777,81.6763433056003,43.10626973749908,20.73260021132971,39.61721805704769,73.17995517160294,5.856117059478461,1
2,0,0,4,3,1,4,4,1,1,7.298048687084524,16.099304955597795,74.60768028959295,68.53412349335659,10.876667891596192,37.28199093029707,51.84724065863229,92.44465115226657,4.672792905058376,31.153351646626593,7.360301514709344,0
0,1,6,3,0,0,3,1,9,7,17.064906699344306,77.13841604380703,42.22893073567743,4.655560838043971,51.516529933324776,72.52686325275694,92.9729661152347,86.26851652432977,42.414435443134714,28.79541186461073,43.65336113621162,0
1,1,7,0,2,0,6,3,5,7,62.985340666931165,19.761294969131704,96.50634335430476,63.25375741859944,16.668231064281112,87.30530567140498,76.12117065845881,87.13235202039235,95.45494027571158,93.02605397826802,30.929815137845562,1
3,4,5,1,2,0,6,6,1,1,73.14895837643624,88.64814370138359,12.406442081022128,27.76454897786057,32.262194363280784,56.17408051239281,79.98334416683433,12.599447815612342,54.48391615418835,84.50010072641054,11.594543135641421,1
2,1,4,2,3,0,5,0,2,1,84.728596776142,66.97126940123358,85.55166646355771,34.92849706499056,12.841749356590437,38.437482059506245,39.18323757112485,92.23940872734585,18.726744469524302,81.07131511146122,47.01285298578362,0
2,1,4,0,2,1,0,0,3,8,23.488732090266396,77.4044731723581,92.50754980077464,54.3389275241559,96.72082673080087,33.84868183082786,40.26513115747441,46.230637177295655,74.4645022378701,3.0794140694484606,18.246412747400477,0
2,4,6,1,2,0,4,9,4,7,2.993970781362365,14.393478816783322,65.86112945576225,53.98092476066654,58.50619274992403,9.831472088892612,95.4175040824954,13.54354495165312,8.412852926804494,63.72513722959212,78.7104996059458,0
4,2,8,3,2,2,3,6,6,5,51.91850386339837,75.03440364913017,26.072783796078113,48.326761596834174,88.48259369616368,87.97021719080035,40.6929999022888,56.13952629656577,39.68731040506209,40.771681928483275,2.5595244452730204,1
3,4,3,2,2,1,3,1,5,7,81.65741956796897,53.55117373196842,3.0400842238659354,48.79637278124245,72.85279633386546,82.10561272275773,96.91120290250093,68.42365485056406,69.77372739754247,26.84853080041374,46.79571218573373,0
4,0,6,2,1,2,6,0,3,7,47.705345648838815,90.20430997110874,39.836165992168695,43.40691663730942,6.065610313451753,54.809438445601344,70.90592089355272,24.56595943257317,11.985243853616067,51.38799198761639,75.9435029874388,0
0,4,4,1,1,0,1,4,1,7,1.5957971179710206,62.34728677918985,58.4946834606357,84.21328692400063,17.821361773938037,61.03500737929889,65.41553551940292,63.98785016039125,43.774809846239904,26.252453414752075,90.03731455239699,0
2,4,2,2,1,0,3,1,8,7,73.8538279728546,74.40561759131931,14.405964826900352,21.804957685596026,16.549217164736262,11.230007249715236,30.08771653007287,30.518202519329773,83.09434426679155,76.73819086702885,92.89461059743232,1
2,4,4,2,5,0,5,5,3,4,83.27641633376334,48.61494027740678,29.00412196719434,30.23027677883715,42.64967511866987,31.445828045680425,33.22109085049703,19.464939847633,35.024051086206256,10.085612619333196,27.61377130806071,0
0,1,0,3,4,0,0,4,4,4,58.13562003447711,71.19364668856375,52.286641191933306,90.12782723631001,28.89213142232152,28.11364504721132,9.347256316177344,61.544722800885154,78.13678278701012,73.55545511111482,20.310421723638328,0
