cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,target
3,1,8,2,6,4,7,3,4,3,6,6,85.75423399739165,86.17797655995638,91.05627469901762,7.687765594536044,72.2664183385927,41.96827683980199,41.83249562483519,26.477796226425255,56.703747655550906,78.6699049288177,55.48850177211146,20.54118945502854,1
2,0,8,2,2,0,8,4,5,1,1,6,17.727858027807397,41.57834826021728,92.67125863184013,84.90096119739218,93.3285080182969,75.34332751228482,40.88551859251446,53.85255468643716,37.920480288792646,3.849990042499496,47.21639827531454,28.566507198294488,1
3,1,8,0,4,2,2,2,3,4,5,6,93.98541006884248,4.604939965562183,77.76959510038421,60.64821822519838,24.25215836639736,64.99234520049562,89.2101169139577,22.604123028654055,26.524124386696258,38.65872147689664,78.20125646533242,63.837239794777965,0
3,1,2,2,6,1,5,2,0,4,1,4,65.19481296036219,69.11496291779328,88.58056636647,86.4216569511715,86.67376868886862,70.87076997992848,65.11696316459867,69.06416535221712,35.689297267685006,74.15334829795222,35.940858641590346,65.46061523991267,0
2,1,4,1,6,0,8,1,1,1,6,3,67.0893717904772,14.07828433509607,26.63703447763045,32.29857749179714,61.55696099683625,0.4275653629072451,78.82434768183367,58.424960549788274,24.72484884173297,90.08355148516178,76.20307227721904,78.02452579119876,1
0,1,7,0,0,1,5,2,1,3,5,0,97.55532947006346,5.59606977054089,96.35107698040157,49.22902778099198,63.732670783374914,19.459255983600087,98.89972172469037,37.24017122164036,60.44117973476734,39.520418205536664,75.25244662034886,2.3247294149351894,0
1,1,8,0,3,3,5,3,0,2,1,1,18.26328765525621,8.703087727531445,76.47945913038346,63.56556985615492,49.296054045912165,87.2540481291372,1.4105062559988113,56.80390764431598,5.42983041909636,6.966378118229644,17.387885931437253,89.48160871202619,0
3,0,5,0,3,4,6,1,3,4,0,7,98.60842959952224,51.11311624835513,51.642610048953685,80.39255843442822,68.75805665191176,99.10071979252473,46.09031343209424,0.49437916562545814,30.28514918227616,4.543764070526035,10.146795656375463,12.148549954846777,1
2,0,1,1,3,2,6,4,1,4,4,0,94.1184557065061,31.365001160320773,83.52265576120767,25.4867010799659,2.85222678482393,48.84711181036935,45.052602726415195,56.4493067487852,15.29204847136425,89.18967469591972,22.5574050190365,67.32725580512951,0
3,1,5,2,5,6,5,4,1,3,6,5,7.6755667271270145,99.66045982485973,45.736878283794255,43.91178034647866,61.56449321900449,46.26714126963173,69.05655639569153,71.53305325007602,7.165531213709119,91.16530620811513,35.40591021794442,23.123405990823464,0
1,0,2,0,2,1,6,0,1,3,4,0,20.453812552851947,34.24789894652095,68.76441989973821,87.83544674015268,18.829145349600108,18.23844781812992,24.893387668428147,40.53617586477935,35.54391007380312,5.315734423975361,0.9392852523529727,66.04214879450022,0
0,0,7,0,6,0,0,2,2,4,6,7,78.0855079578182,4.215080661664661,46.81460353985094,3.741999014887609,77.92977090910676,89.24419786436052,87.2303274538837,85.13379907470923,38.31023367537605,98.00276645722668,50.944180660516345,60.533917215737674,0
2,0,8,0,6,1,6,1,3,4,4,5,28.521616744996315,50.2416393761337,75.61574070561831,12.48967677093975,93.79023255228844,21.218875606962907,2.2834787646904275,5.034773352269006,73.08165811216446,44.89002869606442,38.29235303922653,97.52072011848495,1
3,0,5,1,4,7,9,3,4,1,4,4,75.25326153046683,70.33869748284165,23.346639572641557,8.591282003699185,93.60830121415184,83.01929276019642,17.006452376738956,77.915786727906,76.09309595314853,65.51291754099738,84.65041869169411,2.2318830278924784,0
1,1,6,2,6,6,5,3,3,3,5,4,96.98296465249639,73.97395365971796,16.18634577842972,22.730291872231955,74.0211600087535,33.79010222452783,97.65405566712116,69.56305212537053,19.14770316897809,19.456856110688626,33.175284280462336,20.55401855048008,1
2,0,7,1,4,2,8,5,3,1,2,4,58.58111942438556,43.38460389539889,58.541407317750426,38.820026320241986,40.904933270409316,9.20941007177305,29.844090374969344,12.47499964200377,13.771653862806188,79.46329422214141,94.95383128310742,81.97312911608634,1
1,1,5,2,0,4,5,4,5,0,4,4,72.37314881541627,70.25840540818359,78.77937404353284,94.58815866960336,43.19892409745274,2.9265927881145792,10.6333331892002,42.63170369623346,6.871822454748844,23.486080704452306,71.7379029882591,99.24868387739983,1
1,0,2,1,5,0,9,0,4,4,2,3,23.554880602059626,75.53834675220428,1.4069381345373722,81.22260521809274,6.640817891281081,55.692392514713475,95.43656427387542,94.51886101524558,31.907263647780315,55.23344314008137,60.83998730043789,42.97011740646567,0
1,1,2,0,6,3,6,2,0,0,6,8,48.564307945723485,57.475578279874384,0.4710534198676619,62.42034715986288,20.831799645920956,76.07465468049868,47.89807105357803,67.94901565496075,75.48271734549688,67.52214712613306,94.61472638334051,22.158785869913956,0
3,1,8,1,2,5,9,0,2,1,5,2,5.994261226524533,49.92360255707972,77.30230251702393,7.3166826237671785,58.291296408533455,67.79041329318422,25.302805555027685,30.63416633152778,11.104387426948392,37.95960005634229,71.25514921932488,77.45040682620656,1
4,0,0,2,4,1,8,0,1,1,4,7,59.27757678268756,25.196798279740275,45.19260400788245,0.6945986255079362,50.23609022661765,60.51757723815494,9.591131192155643,75.60599141687531,4.260867220358078,10.757968285746411,17.93688811159696,29.112623839358143,1
2,1,5,2,1,4,1,1,2,3,5,3,46.83295642609914,12.172887362123497,4.547105151152353,25.170128440625415,91.1391073361851,76.79668837327341,32.54136918376825,82.4650187207509,71.52002698301256,83.95920133795322,33.37717867983607,94.60882351856289,1
2,0,4,2,2,4,6,3,1,1,0,0,43.01471867552171,64.64017996250367,29.740976576845203,77.89110969886927,78.03829530074054,25.69835910482492,17.852278897419417,23.8222422153468,75.63435173718959,38.83503366872675,43.42317935417096,25.398206902203114,1
0,0,8,0,5,3,7,2,2,1,0,7,52.133766356343926,25.914316817161666,80.78763390115861,64.72285929204264,90.37754509533274,42.11411021140401,47.886306871827834,73.6582132440926,19.691850938141307,76.50565461397451,12.133618550406688,18.003793530771183,1
1,1,0,1,3,1,6,4,2,4,1,1,77.98568384632294,93.26625688597358,79.72693196935526,73.087184363207,58.950341337164794,9.094475907910804,73.62093233306588,15.518767049133297,64.47840542315866,2.3701402482523504,18.260112939310623,69.77754722274051,0
3,0,8,2,5,6,4,1,6,4,2,7,70.48716761970857,70.72712900592218,35.42544026955334,43.21675780023917,23.96337044114866,23.62791420994065,79.32753011063645,49.9447617382957,76.44910192985306,27.375629266701207,46.966803364127884,55.80626230098631,1
2,0,2,1,0,4,4,5,2,4,1,3,31.228501179747248,62.24548673446314,59.597290614184985,90.75810381758255,21.549872419026748,11.169768706915239,48.69981122043193,87.7053085565916,81.32873775939886,15.996573568525063,70.12924742871033,4.1073551415452325,1
4,1,0,1,0,7,6,4,4,1,1,5,17.889556463863975,98.23505166208245,94.62578500855928,57.638497712302396,78.61151874863148,31.424063082630084,35.100495670848694,35.88951919718152,64.96891384454251,90.72650051611284,48.13499592946198,35.6751220834863,0
1,0,0,2,5,4,1,3,0,2,0,8,31.0079656214458,30.04223593807428,36.033802620754244,56.73774423216666,38.423597583343685,0.809861857808758,45.21407459850539,34.60545695935811,4.524508524229809,71.11027742459544,86.05521971579653,5.79607408423416,1
4,1,1,1,4,5,8,5,0,1,5,6,24.969580860001482,8.164494786985355,86.32377894247021,45.74859101669675,21.196086423078253,73.27675770126247,17.304387723563842,59.36483335495745,61.32971473265611,51.90858709193896,53.24316734786856,22.837408109558176,0
0,1,8,2,6,5,2,5,5,2,2,7,93.11126131334646,34.14048340552179,93.8196608799495,82.59964924823244,19.30348968632648,97.32002053218474,8.670277514587655,36.44347494515907,57.40369545655445,24.22489672811704,13.195974607027994,86.97535307184741,0
1,0,6,1,6,6,5,1,1,2,1,4,57.01673287604472,69.26825130009682,51.989630947868214,47.65948161887674,76.97035363399904,41.841906351036485,9.059000232815063,3.4486969763866226,17.169334734555463,75.05751711352613,21.824374396408295,81.04668589744111,0
2,0,7,0,6,1,3,2,2,3,1,3,51.829918502671035,93.12224490582172,70.46245479864646,12.692150265717961,32.839805815690326,6.6824286108302156,71.43271718563665,0.7755050998279889,62.12796293571004,16.44196724920839,98.36901522146519,45.050897641575496,1
4,1,2,0,0,3,4,5,1,4,1,4,43.01635539441608,73.53512471660252,63.96161163583888,18.330289770545182,53.16809955274282,32.58915801089082,65.316746909851,74.90438947809561,0.297863683217392,52.51724072981217,87.62022899211215,67.53509522386179,0
3,1,4,1,1,6,0,5,5,4,3,5,18.75354568803641,21.00894354940319,41.634758294692354,77.30641456347041,68.59707323375235,34.208696089200586,93.16839125254872,44.33276129408533,12.815421873429445,89.90587301773894,4.566898262369945,80.6447485799639,0
3,1,1,1,4,5,8,5,5,0,2,8,48.18564750174092,94.8242757949439,49.135600303940606,30.634685195276578,7.428615939963324,19.2626237173975,0.3947845329907551,66.1189264009015,24.884875725886722,83.98005785233009,9.555980125037989,85.20082974035796,0
0,1,5,0,0,4,0,5,6,3,6,4,90.82726839077604,44.40379507182386,27.86496144520666,21.81241780722073,15.324755623973063,62.61691878791763,11.618825721663006,51.865054031721336,56.19052838556753,40.97235864901351,88.35999644689248,90.82083621093246,1
1,0,8,2,2,2,2,4,6,2,1,5,87.47265009257265,67.24380232258568,31.779950473746187,80.33342546315015,21.858430714892407,23.501553711037616,54.95377594200279,44.65470102310232,38.519942336610505,43.033007550751,93.80135585599037,65.29487441455836,0
2,1,1,2,0,0,7,1,1,3,0,0,58.83446952888216,54.56755261938324,41.97644047805657,62.580591190595584,64.85984824561335,49.492839161073796,32.02165145445027,79.95426570154267,42.75883623603315,55.72409681606426,44.022982705987744,31.17999082339259,0
1,0,6,2,2,3,6,3,4,2,5,0,36.96934649630622,80.27770941682756,35.041504754193475,29.44478982441322,41.21368161024949,88.84674986884397,34.322913987455514,10.535000491559131,74.77401333520717,31.638361812733816,76.03963106003046,91.60971731906997,0
4,0,3,2,0,1,6,5,0,2,1,6,30.755103846629893,86.8692391913788,95.31770178965363,52.15036858347409,5.17751607140744,67.09963887762085,4.941282743130682,2.1515666473917006,49.11791551533232,1.623494778473078,35.71439300755282,6.060120444447492,1
0,1,8,0,0,0,7,4,6,4,5,0,51.6972287142231,57.61871017115987,82.9363100426287,1.406044217836211,0.9689337071037141,64.92707552032327,32.28234954298684,11.162072719329952,6.903771573670136,23.206793454918106,97.15390637613194,20.2896681391763,0
0,1,3,1,0,5,0,4,0,1,3,4,13.226805177013167,31.806200317073742,88.92285194834012,26.005001276083096,37.60283953357556,75.7482269145504,95.14936861584043,57.8991374518125,53.41361533366935,48.09942469698365,90.8777162629943,95.89437728548434,0
4,0,6,2,0,7,5,0,1,0,0,1,4.544321996219669,88.40508326102868,12.076496963544036,80.41204895093024,6.17544101950015,58.84215496430908,57.38821702084547,27.84983155089753,49.903648438668654,53.88733626473885,82.5785155747571,89.83290546637184,1
2,1,5,1,2,7,4,4,3,3,6,0,46.623400667778405,95.51130851531117,99.7534472382427,26.418475819190434,61.12947579853677,63.15404902114439,35.63548511840815,62.631583198655264,42.72464806720876,40.76995215884247,80.68385040877641,59.38123203887883,0
3,0,8,0,6,5,0,4,2,1,4,4,20.228471376247615,98.24055496897309,87.54691857859423,21.288163097001444,62.45492289512767,69.14958841585508,15.567196059027877,83.66603117295321,71.71410156822705,33.02724554467801,92.55843934437674,51.280902265708846,1
2,0,1,2,6,4,6,1,1,0,4,2,64.8728455833591,40.30535698593704,51.204888902559695,54.997047946975385,62.49083983688283,76.89975027705857,8.935764028260252,44.43537065506118,95.53347449437989,23.280059035380695,36.593512711872236,49.87480556679421,1
4,1,7,1,5,3,7,5,1,2,4,2,91.76264538774838,14.26225495818565,21.60539871980227,4.312912501647714,49.826249714059955,88.33448780211873,22.36828517028441,16.096125744124855,31.266220402339684,21.950846924367116,78.97826900727655,6.31486504045059,0
2,1,4,2,0,0,1,4,1,0,1,1,83.11775734239953,25.836662316506008,16.03076111001711,21.449220773202516,95.25235830373563,74.33419160494068,48.496035428295016,72.85364964336844,76.33135984288076,73.87621424227079,29.8202273684005,92.44949492399888,1
2,1,1,2,1,4,0,2,5,1,4,0,36.984166614819195,3.2948975297963035,31.639587443301785,3.5023073044318953,96.98977233578819,55.750610816741755,99.46101423073877,44.77893890732435,80.11523099425365,6.174074426213982,36.78955035643806,54.45659868701428,1
4,1,5,2,4,2,9,1,1,4,1,3,39.182205852697436,18.834514822526838,29.48975233710971,44.54130025188668,95.68971089739591,2.9571592729971785,33.87907339991638,30.85596116474436,12.630284619107734,32.09098058199351,44.92608546411625,98.69699676318334,1
1,0,5,1,2,4,5,3,2,0,4,4,16.398489113558135,46.72275183584448,37.269591594782355,62.55445311905722,91.90056033609643,47.08888369207942,36.602511980004756,52.438942241264954,51.85225539253674,24.403410836384676,78.19273436398541,78.108038059467,1
1,0,5,1,0,4,3,2,4,3,3,4,79.24441055864516,84.03407536950913,90.91549441098705,92.18371889301135,71.95365959052754,98.52341349838059,22.827663739073756,32.72124258110075,41.7366885845571,27.96080399009674,5.047143254378483,56.68434856582812,1
3,1,1,2,5,6,0,0,4,1,2,5,34.27578127313855,63.38852598563163,1.8337713994822646,19.51645156354459,12.152474974031835,52.67340977904046,27.7052002113913,31.895735644296273,60.39587243366322,72.68291011179188,25.069829006422772,12.723379965870718,0
0,1,2,2,0,0,9,5,5,1,4,0,73.19521489372784,35.68759598610415,99.44958117297612,27.35139701535899,20.302645806565256,83.68771821806995,5.189204681091198,74.0486735969557,8.522591847436967,57.77312836270676,95.34808915902023,52.600066859536135,1
3,0,1,2,4,6,9,4,3,3,4,1,9.800314572474644,36.15512503641435,24.99897482589524,18.90504401314821,97.93720235792375,88.8003439477824,25.400222523962068,67.75158204421345,69.32312033493044,2.864727448061244,67.51620656233595,92.05465661291268,1
3,0,3,2,0,2,4,4,2,3,1,8,10.108331297682383,30.909622125312865,18.785629717577823,74.6092562453468,61.29852040036493,84.97751500814056,11.672272265846873,21.473772003253334,22.409294503615442,34.55457237329288,86.2229949167797,18.17858241310172,0
1,1,1,0,5,3,0,5,5,3,6,5,68.33243445070643,70.7978252259405,53.887126791374826,25.89385450721965,75.50306035047495,77.11318467678893,75.21697311586288,78.890890843603,10.969596072132347,27.619413682955262,39.33766585244837,64.68392323778514,0
0,1,6,2,2,5,2,3,2,1,1,0,72.38218363136193,71.37111378248082,45.34294246761005,38.173426526308674,74.84376860520896,7.275382431654087,43.99271602365724,93.79423401017146,38.299209896830746,47.29534080182671,56.49320929238537,16.734395346242525,1
1,0,3,1,5,4,3,1,4,3,0,7,44.154454618428005,88.48565627635656,91.46017820342217,46.248025293917884,86.21880998084652,26.019568054230866,11.35490519523964,98.72415190029031,48.05056191583821,20.169050042829905,0.28237481100115147,83.5553920018858,1
2,1,7,2,3,1,9,5,1,0,0,1,49.712228108852926,83.97579953281364,81.11879189331556,74.37529796636404,69.12914428776004,64.05083289539934,88.0117102582908,55.51519646290408,26.569419241131943,39.76870368763931,40.857076036947205,38.29517711470282,0
1,0,3,0,3,0,7,5,1,1,3,0,36.715520480300526,26.13149873780619,94.1467495478981,39.935011364084986,57.65711317328454,93.89298701856688,47.90979393734568,24.09239298647935,22.21839066266975,21.14487412029129,27.955132594970532,82.8476722716183,0
4,1,2,0,3,1,6,5,0,0,5,6,79.76274302925961,11.542701873937055,3.926654603490687,14.755553484387784,92.88481282880433,66.5000666828064,87.73678365770641,52.881721234672106,60.0835845475215,31.800093606961,6.966057339707154,75.17570502473019,0
0,1,0,0,4,1,2,3,4,2,6,7,5.712996456493979,40.93761488408635,97.08232725916479,64.0684661779238,56.905005502168635,45.12995463144496,13.59674811472943,12.775559229835165,80.95052643618422,39.36121264163815,67.39667539668208,77.23427357720254,0
0,1,6,1,2,6,2,4,5,1,5,6,21.605886099717285,91.54015154150115,23.905702121003536,35.214103338681234,87.55998189773074,21.127087789957532,5.740919042273784,70.97072070892317,43.02440695161429,95.44308437038157,76.04928423062579,75.4487147677015,0
3,0,0,2,5,4,7,3,1,4,4,6,48.74118277497767,1.5275559602246358,16.54108763766329,42.825441358612146,84.08225822910617,56.71240391770633,10.15130870034897,7.774508458672402,22.04000353623712,72.81131031500139,86.79347132670928,8.422907896948406,0
2,1,2,2,0,6,4,1,5,0,6,2,62.766415296626896,64.31360463181245,0.6531992556018884,56.608421524050314,61.8580068140661,10.222642503077207,17.951190423330075,17.176077225837304,44.456031571611234,82.28008348696686,69.25724780572519,18.805578446959338,1
0,0,3,0,6,3,4,3,0,1,4,6,38.084008229231735,37.40351363800091,34.649933477652816,74.20554006789392,16.50293811777608,24.511108422828777,33.395896004940504,47.62817615698184,98.72218330815181,44.01222044804665,24.54930575801758,58.1122402119855,1
3,0,3,1,0,4,5,4,5,0,0,8,38.91637376792636,84.91375254678725,12.137050775418423,41.90816634390778,12.795077495363461,16.900971318040725,17.387417713519092,30.31150163942158,76.87087044177898,68.3456754755303,13.469038379514409,99.91801118988315,0
3,1,6,0,0,3,8,5,2,1,2,3,12.841708835327259,58.541289979312005,93.42785423317862,80.71453113926553,67.203556460757,63.03563117442719,50.338083121121215,7.2151984468746715,83.45721473682184,4.543557004047849,62.531961820746496,57.41187479481389,0
1,0,4,1,2,0,7,1,6,2,2,3,6.2573565835652545,69.00853706240775,37.33327470329498,88.31331994271495,31.56919703204153,69.37921909538602,30.606239484666986,90.03952325982323,46.64945891716257,3.774153990262341,24.448582404957765,37.89211730075195,0
4,0,7,2,3,0,8,1,6,2,1,2,46.0050222125983,86.24801799219118,90.30186767143883,4.305715262397369,13.363894108125162,29.672590128418086,75.19393502489552,60.81556956703532,77.22703324983284,34.38249575709652,18.886235659185292,14.131183578314277,1
3,1,6,0,6,4,6,4,2,1,1,5,18.981162417938723,94.59863309977423,52.27611301393533,32.03584647574539,94.62523305732505,38.78133263447169,86.7554366913809,4.654395363359109,4.6305388796216596,50.746001761716364,78.15713317989041,52.96585795505317,1
