cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,target
4,4,1,3,5,1,6,0,3,17.589618051828214,87.25290974816467,5.144853731931587,69.65486648066906,23.89174980816804,62.97376232940951,50.20404443061041,57.0830169648974,45.0656925097695,1
0,2,2,0,2,1,3,0,2,16.677904686744704,32.62271603533732,91.9490660610165,90.0280606562369,57.571209882324546,48.11857423494399,37.15285844880694,75.33993889585783,86.21469199888581,0
2,1,1,0,3,1,0,3,3,43.35979750898564,96.43341486140304,67.33397624006712,87.4623133069446,81.10756686356662,72.6586017900207,45.94895267725641,29.297879146137007,47.04606463701243,0
4,0,1,0,3,1,3,4,1,5.0316910471316145,26.052839628523472,90.40741355809006,22.188501155864472,94.77316664434991,98.91565737551396,83.85068411267838,94.92975735133963,79.03636171935227,1
2,2,1,4,0,0,1,5,2,10.181845544518275,48.79182080146488,97.35833689587204,30.328595657402968,38.28767516188392,12.322550606856675,28.03217145729684,85.66485382764591,33.93728343355602,1
0,1,2,5,0,1,6,6,1,14.053822222784905,20.541390830448936,77.03254648604543,96.3749108686535,84.67491459292252,49.03852440370054,91.27194425121698,59.508916128133116,0.8838307912258259,1
4,3,0,2,1,0,0,1,2,31.656902482886927,48.83231929271984,63.993948081986716,76.83211026149908,55.00651110928164,33.58787659200063,15.638268068899707,62.51032664528302,93.49381973033842,0
4,0,2,0,1,0,1,3,2,98.04276650015315,11.358301605634736,39.45408938148943,68.75045588352224,51.46369122544302,19.629356810243415,48.00453829235928,42.833163206906534,28.07602424974781,1
4,4,1,6,6,0,3,1,1,66.57861001174949,67.89866225050206,86.28924267871085,99.42737475587349,24.186354367216612,38.51277598184685,31.911143347249503,24.153524281585515,91.96770888224441,1
1,4,0,4,2,0,1,5,1,66.19954207887487,57.395198436067574,68.6550389891059,67.22028279297217,10.361484633152497,92.8433178150047,68.13420938293474,42.80939618894462,63.67957736393065,1
3,0,1,6,2,1,6,1,0,89.38790305687944,85.78115686631415,90.73459166373623,73.89007279489238,95.12646486771145,44.730420756396626,24.953304696101608,33.7646614042506,11.870911309344233,0
0,3,1,5,6,1,1,1,1,62.313008407779726,72.8380757062178,84.33921881937606,79.56626167707675,90.67916623002955,4.003849804416115,97.49064517997937,18.564772118752128,69.2509050543064,0
3,4,2,0,0,1,2,7,1,11.905504791882283,38.79108770245709,7.511997877959997,75.24783994411214,63.2133784954543,27.29439844390663,77.67831053101143,4.512596370721933,26.712657602333234,0
4,3,2,4,6,0,4,5,1,86.58388463333715,60.60306046373898,3.6276673699311868,72.05896715414175,87.83624295435263,27.348348510887487,37.41814730833462,75.7868694160656,46.93217729461193,1
1,1,0,4,5,0,1,5,0,15.264282120296603,38.85502688533834,19.995804349118586,16.66548019353482,27.686850194740874,20.72703200118512,50.67523091020393,49.92591642954015,72.15713307913528,1
1,4,1,4,0,0,2,4,3,38.9386280700745,94.07491130421604,54.3933294661751,25.72210918603509,78.4784538797164,42.41291630011184,48.79192812851301,99.23665634996874,10.03254547889223,1
4,0,2,5,6,1,2,6,3,75.65674104749222,85.11606140812843,87.50595749280563,44.99727556995759,89.20443916924448,4.082460174075575,44.44637428025592,83.39973113945558,52.75600298829751,1
1,0,1,2,6,1,4,2,0,82.73358240365121,74.73879892665754,26.774309835935895,39.29196436309614,79.83433454438828,66.0666537141048,13.140879040046139,67.21042119712484,60.78261412146888,1
4,0,2,2,1,1,5,3,1,69.73789280199874,81.91690149210427,18.766992935869432,22.824980066941148,34.23602306945862,93.26195343386024,12.382353374756793,18.57716446241866,27.542433422921107,1
0,3,2,2,6,1,4,4,0,32.79472510286454,77.27758771012779,72.50605351588129,73.12412945656007,18.578427309064626,89.45349060365405,57.17886407463229,91.25907068480885,98.26749021633383,1
2,0,0,3,2,0,2,2,1,58.75966055201004,39.141102561847184,54.98508512282324,10.541135079447262,78.18036211070766,40.46418435493083,16.209133098026673,51.77342312747266,23.58406893581957,0
0,0,1,4,3,0,4,6,0,42.68941726047548,39.68790819835583,26.04524851182777,23.42573797989815,30.137277916018913,19.171768415061795,4.29094374635306,64.19487080132451,84.7923691035133,1
4,2,0,0,1,0,4,6,3,10.85512460820076,71.28743641954395,44.4523433985335,23.84723594273671,80.20454412257786,94.09047874435453,10.541389272555824,24.02175921204146,17.10697994243563,0
0,1,1,6,1,1,2,3,2,44.33273038222178,94.40530921040575,57.62640882442089,1.4146653846520474,92.0134791070875,51.07319696340318,19.252170010378443,72.56581005912948,38.35442560749669,1
0,2,1,4,0,0,5,0,0,94.1196270954211,59.35377216123059,38.08499393742098,95.24023453957999,90.95221802037213,81.1912447854169,91.52884129013395,40.88628803201711,41.48415712743729,1
2,1,0,1,6,0,6,2,1,9.942392619704865,12.356667443280411,6.990495452448375,43.370218724354736,62.24231885583741,62.84613534833593,97.48353161171293,20.526983452366654,59.290023529134395,1
1,3,2,3,3,1,2,6,0,29.944589433087966,48.56658008264848,98.49741025356404,50.410025904756225,87.37866861794303,75.98333635686181,37.19191137499017,1.7564436519230675,11.32665659673341,1
1,1,1,2,3,1,3,3,2,74.23633735079191,45.78979899681518,68.95647951778359,56.02974380298163,63.020138604404416,96.53212146558957,35.48029945233324,60.77534471011099,76.66342346729998,1
4,1,0,5,1,0,1,4,2,40.406749439555135,76.40488123315686,36.22166522316864,71.56061595258488,39.630444410697706,98.53046270212403,6.696657002776718,60.45135123311902,19.74137077413206,0
3,3,2,1,4,0,1,1,2,67.6611412920759,93.70168143742134,96.62130804232551,91.06913187964182,46.46765722228553,30.465344785239413,11.04962400130044,56.54209912500644,76.1003895808852,1
3,0,2,1,1,1,0,4,3,84.37689524821967,14.011549485961039,3.459626835951235,75.69054693939883,28.889433534197572,91.8951329449352,45.88143332288417,85.90887327023074,15.965293223999133,1
3,4,2,5,4,1,2,1,0,88.6056322789471,34.27771618563629,85.23414658895757,30.43277618823369,24.833705605346513,36.00404219303386,69.77368299602237,7.211994944235,60.83139745936504,1
2,3,0,5,4,0,2,2,1,14.112553716233267,36.24049482316581,57.16416793724869,46.12151635717316,64.90286020683737,87.28628156621187,99.61752862973661,29.558259836001188,9.584179553835215,1
3,4,2,0,5,0,2,3,2,13.586378825950696,54.07155677850729,70.2868796707007,48.520846008532025,74.23895206802491,78.67090164989986,1.881152976910938,9.556093184489123,20.889367754009857,1
2,0,1,1,3,0,0,6,1,51.75673750027984,45.92263348418554,45.303473117722035,42.90593224091123,37.76491543606165,2.114845103720686,16.69758897599909,18.13127947988542,38.77937643887598,1
2,1,1,5,3,0,4,3,0,98.45711323564899,26.439233151904894,36.920103559689,46.01585956907399,91.02719156581131,89.86005260807887,99.65512411518861,43.04257541597237,27.155366049388018,0
4,2,2,4,2,1,1,7,3,20.55485909404613,16.84385531799374,7.911736393431468,57.236282279414716,63.15057472776245,70.09749343427325,59.45367210258572,26.081791906792738,79.65454945172792,1
0,1,2,6,4,0,6,5,3,17.9755664378074,3.49453433366127,61.47281854215038,54.06112221002522,95.42967362554423,61.162349355955484,1.7503842546169102,94.15865046082108,40.872416884529,1
2,3,2,2,4,0,3,1,2,89.55492071697562,41.826017164238316,76.97706569534758,54.80758998647919,45.18495218775092,51.44762473307022,23.360718959292626,4.275778749185011,1.650713496318923,1
4,0,1,2,4,1,2,6,2,9.650041053077473,7.022992282913232,53.06525675957736,16.944165895126638,86.08667644217394,3.3103580157234136,74.89631216369158,89.28496645113825,98.82973871234285,1
4,0,1,3,5,0,4,5,1,68.11482843102304,2.479965247353799,3.7135060625273053,98.9951251658667,4.14361871432356,25.428743450363523,61.53973503694088,32.62880203785632,29.809470006531324,1
3,0,1,2,3,0,3,2,2,20.059416765212635,55.4787048459708,74.10082871592765,59.514495750542466,22.642368412267565,91.96421459508308,9.396162865597413,83.2521674380009,5.570404965101583,0
1,4,0,2,2,1,1,0,1,43.28257271379267,80.25389754496423,71.09765057229022,92.87681705111308,22.564438981528568,39.14054642686449,17.87286099236277,46.36175604309922,65.71707779667926,0
4,0,0,1,2,0,1,1,1,46.95970371389608,56.108956841354306,90.61933252744886,31.21882317972088,49.68035992255384,6.818564076253663,63.5522969460213,85.97603776646172,74.06301149964534,0
2,0,1,3,4,1,3,2,0,6.629679567150171,43.40641345439658,48.167016261122164,87.92156475093773,92.20222776164495,10.470562227037073,96.68166664883357,55.08908662051793,59.764547195902054,1
2,0,1,5,3,1,3,6,0,51.990203321000386,16.36749519214977,97.7605996404299,69.33928007668439,92.56545447529511,65.89609081496448,60.4591739963006,61.20179164834359,79.74613182157866,0
0,0,0,1,2,1,4,3,0,25.730515626305394,77.29956868915623,89.10305613785756,2.962204599071927,42.68234847910893,3.6300234237161777,54.90476355096345,84.7063323475172,13.29001527499669,0
3,2,2,6,0,1,1,2,3,36.860594914304954,59.88225239312667,17.52455631908012,60.015094412960636,59.79085322119704,81.63219492875442,49.09877076247976,85.00324199759083,44.00062748578992,0
1,4,2,1,5,1,6,6,1,75.28354956725242,92.47845474636699,45.11686976920001,93.61563085398788,70.31153168926696,59.55411768629647,74.03694405189452,97.9130983884801,62.759467355555124,0
2,4,1,0,3,0,5,0,1,7.386763334021651,57.72246504303307,31.059001163927892,71.39922569092928,41.05630693231277,39.189120971135914,90.95270416403099,36.35681983363117,85.96658573258415,1
3,4,0,6,3,0,0,1,1,61.14241107094499,17.467121714065936,92.41501566044084,24.174143616593636,65.97161254812923,73.72806797251039,72.72893113420969,43.49262219393509,18.369023202728496,1
4,3,0,4,3,0,0,6,0,74.48498755736736,87.48742396377041,61.15327989845467,9.895797059623778,33.02026985174841,41.30679102153729,66.45905068975662,1.2327182591109431,29.573961339689113,0
2,3,1,5,2,0,4,2,1,20.205667097087186,5.910029521724358,90.18102974583184,72.69425369375388,13.419692055529797,71.30554386228638,68.48942433520436,30.368763658622566,99.91437476943265,1
0,3,2,4,5,1,5,4,3,96.85471889629196,43.89118374584488,13.324120037513188,92.47508335401172,28.30799808439283,51.139603099371755,15.460283898964134,9.00138311744435,65.34137827433966,1
2,1,0,1,3,0,6,1,1,14.17033370857802,44.73283728318586,96.31181321325622,92.72407753616243,28.25113964731153,67.3745399297677,51.49269815773724,78.791507806327,75.36178162446903,0
4,4,2,3,4,0,5,7,3,61.477940339643375,17.12792644472094,72.52356230809987,5.052102500781663,6.477445766933587,23.853117333489806,58.13611978819632,34.29078656772657,66.50795698776244,0
2,2,0,0,3,0,1,2,3,5.663663190363632,66.91165784662945,44.44815666771551,50.396160490832955,74.4285128918954,42.27510052915575,92.77042378158086,35.104733961124204,89.44957301816409,0
2,0,0,2,4,0,2,4,1,1.066610393775802,61.547124125404096,2.1522490043121123,53.426439962436625,87.84820712425856,38.44266524230729,47.674452044999896,42.475912278129776,30.70892771413092,1
4,3,2,4,4,0,5,4,0,50.11973441512703,9.403779358555264,90.9603000512315,24.641931079472414,20.443850053157686,94.94979707936264,31.363366584024565,23.094289722490345,82.35046671908569,0
0,0,2,0,5,0,6,5,0,45.466689525093564,12.071158650524982,40.97968616206664,67.33029481809947,24.3343522678797,49.64404749063708,48.141545004299125,8.232918355875608,22.519498196755183,1
1,3,2,0,5,1,0,4,0,22.434573797783298,61.4188877633314,7.51573394603211,64.07154320158351,2.9667227708979893,93.85780566872238,45.47838596008313,39.23964570224019,54.920416296351725,0
1,0,2,0,4,0,3,1,3,21.35259541208058,74.33057658938736,80.86612769968796,68.75134605479623,64.23753159510187,78.84328063872103,70.74295265465607,76.64788014810601,47.776146504359794,0
4,4,0,3,1,1,6,0,1,18.03444503630893,91.00125127424838,11.054317938682235,22.194704174989,44.18819526935286,13.221080149154641,23.848003965051866,96.9248083686789,9.297608984077076,1
0,4,1,6,6,1,0,3,2,85.75830343887544,40.971554464200075,15.286725024141557,2.180142755411252,51.89410645207525,74.3469513133178,6.43354817976417,26.229970501556988,51.25761402849296,0
1,0,2,6,3,0,0,6,1,81.42428350920495,70.93105206828908,55.34003247170624,39.17497921329637,44.84738198465795,35.04694038773748,55.74427755311556,77.99094617083836,67.67186968040862,0
0,2,0,6,5,1,6,0,0,96.76449619468094,28.561660247512787,98.98896682708109,61.458836978166744,22.130991110089017,67.95739817988357,22.53013539245845,94.28220939726248,46.71384640387176,1
2,0,1,2,1,0,5,2,0,47.48981959930006,90.59403514734016,26.583458458591135,42.83321531499965,42.24436422755332,83.51253517214758,78.21303908211671,9.621836259091243,88.01027386437373,0
3,4,1,2,2,0,6,4,2,58.343013238866384,71.65389157642346,25.46975778570365,85.5730341058229,40.859176907769815,93.92213904544458,87.17058852225705,23.70516070957509,46.76044939784706,1
1,2,1,3,2,1,3,7,2,63.38430237595605,93.28133025873811,49.50116388305831,64.24416081909912,99.48594610288933,38.84055594293232,51.14833187673753,26.04588552288082,10.773805591540942,1
3,3,2,0,6,0,6,2,3,21.029370083728484,87.0478466694768,83.731273427199,86.40859408506438,19.36823459236553,67.71365749381705,78.6231186350901,69.41907179500265,49.59395118581254,1
1,0,2,6,6,1,4,0,0,60.99702067840035,70.84132800888183,73.8656752460155,32.5005244268365,33.18128098092467,46.11656506586193,52.72522491632215,87.48548350504952,25.054959158510858,0
2,2,0,1,1,0,1,0,0,48.40167910493407,45.73767861309934,52.08996761658018,52.655331960954,67.7996785804044,47.00468975420154,50.028580356124394,90.53140804132387,8.959042561891506,1
0,4,2,0,5,1,3,1,0,95.33836574466771,55.285966855460735,60.05043195769241,61.86767178522368,10.748514101530237,66.78612916707087,78.42288323437934,85.2718705107396,54.973503408801875,0
1,3,2,2,1,1,6,7,2,16.916360857259082,71.9114439021386,54.276328798311226,42.289989153370875,15.117094624601979,64.34771624907995,6.063349774430948,2.3378695047545306,39.504461003702374,0
1,0,2,0,1,0,1,5,0,35.631579005557555,68.82330949257539,66.61293471673531,27.796662501193726,39.29598797495329,86.93984694793478,39.09327424575386,47.35293992898606,67.82929648562462,0
2,1,0,4,4,1,4,7,0,96.12601284081677,17.472666047962925,67.83940341251402,32.8873046997351,27.630287228278007,30.600070096866084,29.303994342051787,64.9343226459073,94.2394763634586,1
2,1,2,2,4,0,0,7,2,67.48061569108697,79.02716571394541,74.0112438997666,98.84372978234853,9.237846428155727,9.487472698322907,34.57092451080578,61.48787151951224,18.969300589517445,0
0,1,2,1,6,0,6,3,1,40.575167003268,53.33824921516129,26.223549311498008,40.19065522811085,2.5818121731743138,84.34252840618124,33.81784967089282,90.06554747051261,42.47307222341754,1
0,1,0,5,2,0,5,5,0,57.0683171324093,85.97699369585928,20.77916621929995,16.369124711215598,16.799169743978094,9.596191474670047,97.29352170637846,46.67544189123238,89.86362538556793,0
1,1,2,5,1,0,5,0,3,45.646699785802426,5.552784692256818,92.07319631767007,29.964861293502366,86.27501934378027,55.12969743760754,85.7768506809059,48.77345192470113,4.114776758252525,0
2,1,2,5,1,0,5,2,0,29.803754488627398,64.65799817572345,42.15850165063486,68.95571716442953,65.03913207747465,99.93534255411862,37.70828073541376,66.93519336061802,30.516349990056746,1
1,3,2,4,0,1,1,7,0,50.895022563668014,21.296752030982113,19.88584947706037,96.4727847053831,63.34125655738242,83.2298739790875,63.295267241710505,72.8539675187199,38.371066852471195,0
4,1,0,2,1,1,0,5,3,5.272549502486157,47.931899347188775,4.123313343065627,62.69943635057322,30.171366363201948,9.967246527800533,28.207525050384508,46.86888451706578,48.78367634087425,0
0,4,0,1,2,1,2,4,3,98.22592715106411,70.1350421873854,61.28080819740012,7.409709897367001,44.100312597357494,31.53351869030273,6.108278709525683,82.14973914431174,70.76317439320147,1
1,4,2,5,1,0,6,0,2,65.31941461683206,74.96206155739034,86.46355125828507,12.28718462057815,18.572390699063913,42.00026033352427,44.475792362839286,42.72734220519057,0.1263348538846576,1
3,4,1,2,1,0,5,6,0,92.69702340573077,51.318551044250015,69.12998681160273,97.87302405690806,51.301325749861704,70.53979432353592,20.586141177341798,40.05816921798607,54.75119882147883,0
2,0,2,1,5,1,6,0,2,77.9263553418281,86.82576491665749,79.71168922951365,23.634574313645007,79.57893297425609,94.59275245215272,82.43241139192561,4.8159806008919,11.08491692559791,0
1,2,1,5,2,1,0,1,2,39.86133687712892,91.75238292920336,48.08581866373546,31.6739158390098,27.682825979604498,1.43648772014342,59.55894854239234,27.602817095057695,76.28137285857541,0
3,4,1,1,1,1,0,4,1,72.7419856654064,76.43126148321868,60.69431691918828,0.8713755660026745,81.67530076304071,12.380190868272113,9.139130490075786,73.22608661527431,31.221467697820714,0
3,2,2,3,6,0,6,7,0,20.557593513425754,27.54189625979372,57.34628365411971,10.662516333420136,46.14235757633273,92.05207336046806,0.03749137280260051,55.03406713019356,61.28477855880246,0
1,3,1,2,4,1,2,1,2,52.60142987042514,76.8166715307204,30.083720696818716,87.45896014047153,7.450263447999317,23.28902922471273,33.6540913979581,72.9164669592371,79.87490006598826,0
1,0,1,2,2,1,0,2,1,45.18222194429451,12.734259978050122,18.04577113931093,81.31395867295095,13.75023875135659,64.60503231114879,58.00476587790319,20.49338264450491,3.422725825486217,0
1,4,2,5,3,0,4,4,0,94.2397398439142,54.88831348151121,52.70875220148703,86.7322990972236,15.302069810579521,77.36437922026498,80.06259021930826,83.50729672262798,1.749988167844141,0
2,0,2,1,0,0,2,3,0,43.19018354698056,58.603396006940486,71.21693977508393,13.633906898902504,57.472454537400544,22.996458560896983,81.78745828456921,13.046033257209178,9.099804883024131,0
0,1,1,4,3,0,3,6,3,78.12463132942739,53.42539796117153,96.34092894988785,18.44531143881888,83.74274210927616,99.59482471183763,39.48788712675435,99.29639201380391,88.2556584826899,1
0,1,1,3,3,0,0,5,1,65.44719998542233,74.13620394254734,68.63498441215663,84.67179124115458,99.79675911692934,80.5461062522507,9.828818724595523,70.39325137033701,60.4634905348133,0
