cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,cont_feature_13,cont_feature_14,target
5,3,2,2,0,0,1,0,7,2,3,7,1,33.64274909923718,78.14938674841585,16.268811064886222,43.075583921960835,24.069236144847515,24.163077103219244,17.146364488431985,39.717730786728126,34.04863407120079,78.8200956177338,55.259387547051354,37.11250516781356,60.35111736374097,43.25901918012058,0
4,2,1,0,4,2,0,2,4,2,0,1,5,37.53882889306423,98.38576336301719,71.90994896163048,89.61576348349159,10.81524405855564,58.06659381151225,9.518849504770499,76.66051911793681,45.99568822736877,48.29915661254592,16.031547536676037,31.980902495257602,68.40112244924593,8.68223258229943,1
0,5,0,1,3,7,1,2,5,1,3,5,1,74.87265815477375,41.716412082836726,18.61296171726744,40.157982986515314,60.055278228473284,40.94247562001462,85.87596991979972,8.990039990240039,72.15404447586651,61.77603584565725,4.582822738749382,94.53946127568199,71.92798605667781,78.24419799554802,0
3,3,0,0,6,0,0,7,4,3,3,8,2,36.01999997471814,21.429106051108015,60.23907460433149,99.57086751225327,15.320511246802692,86.34819198684583,69.02918336892189,60.40592892892149,82.94989880267197,12.339546322588134,18.212320357182666,22.311099642314534,80.70728179987509,58.76338931102016,1
5,3,1,4,6,2,0,6,0,1,4,2,4,31.749615371256358,2.0143967996637424,31.593390491884676,39.21641487111901,3.6266575833531656,45.539011114365,45.37044639204553,96.39278189260735,84.91091020434948,85.6105423058038,59.3192908089262,24.83204953440724,66.23262549478596,76.60994807284916,0
6,2,0,2,1,0,1,2,0,2,1,8,5,37.10282235517901,18.416742214965854,77.30369295386122,95.13629780203227,65.24875645282297,63.62294641896391,44.89213373857158,44.33183140284398,77.4377341547848,78.02807372510526,27.3809349164025,7.450365760449351,9.23169189378552,32.2201887557319,0
3,5,2,3,3,7,1,8,5,0,5,6,6,15.425432678246542,29.290899155547468,72.15124917238528,22.597546771675436,55.25328474616206,0.5308952173724402,16.17128281079111,76.40999652807784,68.70432702967297,39.27369086622588,59.09390232176113,87.01629531057387,8.538981736593565,17.42258424852676,1
1,3,0,1,5,6,0,7,6,0,0,4,7,39.96118200671057,15.879162847868788,14.032005224377276,23.724760623423258,48.73214563817388,19.829338791128137,7.865379572721231,92.78402675264469,61.48620116257049,18.716771985991578,22.660689685176617,80.2106737796541,98.12005133499319,34.058558919703664,0
2,2,2,1,5,4,0,0,0,1,3,6,6,48.24079190701865,30.942874117192243,66.4968956950836,44.52800272963241,90.94100800730216,24.116161170513816,32.34550814043673,26.082739334228535,17.595144471949,65.1141428107561,6.548050048897968,62.641850670613564,5.594768695220942,12.889724206297315,1
6,0,1,0,0,5,0,4,6,3,5,2,5,22.91240925173328,49.45721944741338,42.68158173840987,4.2991120885450425,18.027325175140152,32.32036470969513,32.368486958257705,64.95478903079882,83.69475047499158,66.1394959240693,76.0417973667546,76.46976905466435,93.08071595729044,31.460829380251297,1
1,5,0,3,5,0,1,4,5,1,3,3,1,43.71223749506492,17.911447650125854,59.57919204542706,46.80266226146601,9.473036451122596,10.778089357000365,87.30856029618671,76.5445671054709,46.645825823068535,17.668921011045,38.7030791025193,24.51569297734394,7.434470644926561,63.492200991657654,0
0,4,0,0,4,6,0,7,4,3,1,8,6,68.07929514264481,76.58638359022193,19.752969171112056,32.984707019915746,83.83211834589042,69.48861534975053,10.018337969427026,86.98954655946203,34.78524743184032,38.48676553389097,96.81805802318658,77.77138823824237,2.9121242957125815,14.543105589244886,0
1,3,2,1,6,5,1,6,6,0,1,7,3,9.932016338523752,42.417957430690066,75.26846532021534,52.08222357658635,5.676210721461638,68.89962015264992,67.44012874650019,92.02774180646284,3.90316422044219,19.30539462160302,68.8712357965617,76.04886938791371,78.17603172607888,25.8979199765879,1
1,2,1,1,3,3,0,8,5,3,2,2,6,62.41983030414639,23.018109228043947,81.1388920944919,86.32921909557194,9.377753188646542,28.103356348975762,51.27205289849764,37.79005868879043,98.59514096579095,80.42124969940365,24.303907059151044,7.984823136848451,78.57668243544484,80.63504336310035,0
4,3,0,0,2,5,1,1,6,1,1,2,6,99.75199346865091,99.70664087193806,92.26964301138399,42.64487423320866,33.45414240468018,57.76492110139133,94.4384243737114,77.44638405758761,31.848650797117052,84.94376399015208,10.437231384634893,28.058436521904994,22.722110260690354,79.27248487331022,1
4,3,1,4,4,5,1,4,3,3,3,6,8,86.77103105793957,80.1468623389443,98.01140695145911,77.22314493545225,69.37637730596579,19.431069236921505,1.3157883363441814,81.04443504655762,31.522584720347613,75.28456041226151,70.02982231944101,34.27875617101602,65.43183080321543,81.81365782901656,1
1,4,1,4,6,5,0,4,1,2,5,3,8,11.734355149398334,72.91019916841364,16.65760296602584,61.761176067411526,19.766925376670454,79.08739176788873,44.37600753102937,76.4558815285988,32.106052505541314,10.875059383159902,6.067855687620871,50.46546308301893,87.92177747535635,11.847220325817142,1
3,2,2,1,1,6,1,2,2,0,2,5,7,45.83826165506365,14.860247426882434,7.511549660176254,38.97607633384097,4.073422910328883,52.791696992883296,8.99998378475162,13.031618141611812,4.244767515002213,3.341685550713347,12.257498196583661,81.18668776267816,9.726335539456532,85.40615259636955,0
5,4,0,0,4,5,0,6,0,2,0,8,0,50.50723008667084,67.881682464582,34.66154840823326,92.1611618960668,98.89653325438155,38.21266157729909,29.63453390627163,35.50475389487854,91.07661065916147,65.22199920212717,10.958425621964263,23.87479953994591,44.12596631553036,37.77872039691973,1
5,4,0,3,5,5,0,6,0,1,4,7,8,49.108377854898265,67.66360103987874,42.73701814889286,71.80658300623014,77.06497745596594,10.507579662812683,77.97019813578108,85.04467099243122,15.818464446433712,96.32469336468775,5.26063465549692,86.80708858802603,87.75355223699245,24.77503559668627,0
0,2,2,3,3,4,0,8,2,1,5,0,8,47.20528533849748,47.789462564141026,3.1850789683788627,4.927877031232786,41.48608964158191,47.61551009496024,90.52488239456778,39.12584565767141,16.423788451196664,11.326235516004157,1.2110046483904346,54.913458509520396,67.82449917070534,27.990842772579526,0
0,5,2,2,4,2,1,1,1,1,4,1,3,30.66513043033551,98.28130784259687,41.43939895724177,82.92776399116049,82.97337804288418,67.91906384769511,8.885261228805774,41.90320728773277,40.77908534237349,53.34296909617643,99.4655767507537,19.676237294668574,89.17637494752539,41.29339192107436,1
5,1,2,3,3,0,0,5,1,0,0,1,5,56.209870687530625,35.91073841901168,62.51228934627431,90.16002384738253,55.84906331597186,74.21706210272659,37.73925758605811,63.17642608318835,13.5357131820541,76.96197717191706,40.61752072937952,74.6276201714469,55.08134898609137,55.79663682124117,0
0,4,1,0,1,5,0,6,1,0,2,6,4,70.44509194754355,54.76746444778985,57.664136658972474,51.09699151016366,79.23967360523801,93.62111457882503,4.464234219407992,69.65315950849462,17.257702507791294,82.19279703797946,91.13867166314766,46.88055387729302,9.03642465092258,54.84880007141839,1
3,5,2,2,5,5,0,8,5,2,5,6,8,44.544021049537065,11.955861929260836,24.68583284231697,67.61937136210145,35.31013897302523,55.56509798910236,83.10505671422762,23.87162738128129,44.54540923300262,79.54184906715898,59.30320154417173,93.30678069780414,97.60247878399653,73.18520558723246,1
3,0,2,2,5,6,0,7,5,0,5,0,5,81.15317257794763,76.42366374574839,38.39649825176043,74.03151891417403,64.32499120804964,42.36184401748475,6.29715498465262,32.08726025109031,87.57805310294549,93.23793166868238,18.739890669149496,26.037368439587205,23.618116092539832,99.1611051674252,0
1,4,2,0,1,3,1,6,3,3,3,7,8,24.579409018069633,98.53391140386805,93.59841458276031,97.73330876723178,25.99501018341861,89.02370882336282,71.46776507792214,14.648000592912114,59.03672352295739,33.54156437501934,97.01038359451881,47.38607458134205,49.46821263884481,28.748209516406998,0
0,4,2,4,4,4,0,1,4,3,5,7,3,85.29310146490164,14.310477808940558,81.50276372527352,44.48588999904126,81.27550958748799,46.65454572650544,34.75042011257427,9.288506529155537,78.39883401518016,45.892063347567124,53.048503422758245,81.60253836143843,12.755761793601494,79.5832338716213,1
5,4,2,4,2,7,1,6,2,2,1,2,1,99.78994348072601,0.613397897320711,49.33532759224776,2.657215086431708,85.62676696758052,30.69842539423311,32.61986159309674,44.281031998111274,48.120809880931105,9.568750076026856,44.994481229049676,35.144823365749374,24.887029955608554,70.10232163020879,1
4,4,0,1,3,6,1,4,2,0,3,2,2,65.54483746391307,1.7391485473138735,68.00905823023074,29.81344178323858,20.573536605258692,25.863356794662185,12.930066315331901,6.018401763072734,21.673873458799864,34.364698486442954,82.76842976312105,81.65437015928063,4.7763996933533175,20.25160190299953,1
4,4,0,1,3,0,0,2,5,2,3,8,4,46.117362695284214,23.39603918549591,98.15400864225232,50.09697180426588,72.96615341171321,71.19368453649726,99.92697855381132,34.86190434511105,48.0664484285394,94.60733096591531,32.69398402883723,33.12856825041269,25.18309800164048,99.65452853556002,0
4,4,1,2,0,6,0,0,5,3,2,8,8,72.2912812109152,38.72579825312093,15.626913449619895,15.877843812534664,72.31363247678922,27.91519940804865,81.72773784436902,16.56425645378968,95.48128400526868,23.85901657299391,13.728116859362816,58.20384590777218,4.463024891007416,67.00076193378048,1
6,4,0,0,6,4,1,5,0,1,1,0,7,81.5983536218188,75.60862180780263,48.57276413295919,35.54256472838478,80.34862835649417,47.835822772910575,32.191298486086296,18.385640126966763,66.8608846441016,83.15495707307001,65.82836202189917,13.104517178347452,48.385762949676526,72.18163194042866,1
2,4,0,1,2,0,0,2,7,1,4,0,4,61.1282620161099,29.242675602936373,94.25750731409396,92.31601748193441,29.524586830406708,59.22820000968808,90.38415773261183,19.685046539211704,21.029099968665655,65.40003413729629,9.330406267580948,6.762666382036386,15.688126162041616,97.34051814047787,1
1,4,2,4,3,7,1,6,2,0,1,4,2,34.621675950286956,39.164481733814426,97.58127106683216,9.818007520307448,71.66460449032225,94.59702884202825,41.21682717133536,30.18964134213984,19.180143014906005,7.388899846262021,67.97591852218085,50.799198624115405,13.459125866028554,3.4671295386645706,0
0,1,1,3,2,1,1,7,3,3,1,2,6,97.94460616334521,55.37142016470098,97.20404658315844,89.46363772606792,83.87737840635627,30.960263439307155,14.851920156118393,68.9518526236426,84.54237982374802,97.1041953102072,67.36576043957466,44.76480024606596,86.65995148977505,80.55101230660563,0
2,4,0,2,4,7,1,0,2,3,3,8,0,47.299807085423126,63.38829725197621,31.05899395435381,23.291105404433278,15.689470355003209,30.44807503063933,86.5250150170766,12.797557953112337,66.53830648402896,30.23138708150671,37.42952315249505,58.74064069580432,77.73326103355494,49.94102165258425,0
4,3,1,4,5,5,1,5,1,0,1,4,4,89.97203837681398,70.19372263346708,19.013916045466907,0.0028227969681937637,16.922143055143614,41.77457259700479,38.49270085497146,68.59004045041758,82.30700109434487,55.38120850033196,47.233812332987966,35.980425834366635,78.92971868959012,97.97325907397939,1
3,3,0,0,4,1,0,6,1,0,2,3,2,7.668106465006486,68.91233295127218,2.0768762261454965,16.16765610856262,61.759354136965264,81.66251852671759,31.561440421271,11.663520337802469,33.313943081189066,91.4712673485816,11.430353677987181,24.692645309732885,42.67080865023615,76.10214664215734,1
6,3,1,4,3,3,1,0,3,3,1,8,6,73.74445507937047,32.87404661313795,44.441598606907576,77.08225545516898,97.03557787728992,96.5026111128552,44.33743014758327,19.277842628805796,64.90655565143817,77.27280493619247,14.665328186340288,6.14800266633595,90.28153775983763,30.52668590521961,1
2,0,1,1,3,2,0,7,6,0,4,6,0,32.400893419957264,37.33694016507072,4.641009859959777,40.223118281743375,35.743774013167595,33.345396018859475,10.218832194383765,97.10741861583816,62.860783673766406,78.0980952604373,83.16010692137034,86.04481698942058,27.272995009164735,39.99875796571435,1
3,1,2,2,5,2,0,6,2,3,5,5,5,55.91492033836468,57.79382408395921,1.1100687377499918,65.36594013208334,57.207867124375355,35.25499100391717,50.03156043238312,61.425854563525576,56.569560474297845,53.68375494905271,1.910193137135785,0.03326160645800158,31.99310819186001,69.1070312372224,0
2,2,2,1,0,2,0,7,5,3,0,6,3,75.68221372824682,32.772010271399395,32.776411078019365,23.355736045649344,14.37265222744667,7.221657991895225,55.32832743861984,31.025973003065943,39.392207210668865,10.856787622997288,38.88461010340222,26.719626637320637,81.44114492294977,1.7988936255084242,0
4,3,0,2,3,6,1,7,3,2,1,6,1,17.502725071941917,30.09980854184179,71.35019833628927,84.95545771785223,73.31229872416057,24.62908038638385,25.135316910762274,79.12548841398396,43.73897812193952,10.639531037969652,80.86236697981543,71.18117253754323,79.94903308576562,90.70285299644874,1
3,5,2,4,0,6,0,1,5,1,2,4,3,13.537406431805167,64.7120443832018,98.36472558284424,55.24725341784381,87.46453616495383,15.255892086817035,38.39627779289734,74.58356873607212,46.06426054120474,87.66375721928277,97.49083975003444,91.26544854018599,27.85531319549883,73.01835768638277,0
3,1,0,1,3,7,0,3,4,2,0,0,7,6.068377139814951,9.68545835060829,14.071568778858657,99.8888845309135,72.21395656664616,75.53155477058684,82.24647933463443,98.25937705903026,12.269400909123728,49.104697369802544,7.901881367272745,45.083045901827546,14.037581567579194,30.961172039057672,0
6,3,0,2,1,7,1,2,5,1,0,1,8,38.39682947748205,3.86287744527376,42.18159684441828,83.19917510904381,39.640072024947614,26.93164634731522,30.78875379218191,89.56946580941784,54.91418888020908,33.621418289149595,81.21293177287947,3.0297536552221227,15.255226266718036,71.41407338140247,1
4,4,0,0,0,3,1,3,4,1,5,0,6,13.558948310986596,88.64752773517802,70.45223816271762,74.02243269385221,82.69989827968186,17.180837733679667,75.60599280625532,59.07568011421939,94.79250887312732,23.492619652975655,71.94308584671568,65.0800610163424,37.35196389324664,89.6932321429434,0
1,4,1,1,5,2,1,6,5,0,3,1,4,11.97021781124482,29.07955524682975,14.98763651234385,54.097638417584214,5.782378919811981,74.86375362409885,36.75997477184654,90.16171969763377,48.14503402622091,15.739866299667204,49.92005241632278,87.14203287493369,53.760078325560116,84.16495459672004,0
6,4,2,2,1,6,1,1,2,3,5,0,7,75.48350420928706,59.12394551119859,7.185989052190633,14.51975742240924,2.6696218186693432,85.31991892703223,74.80349760420226,65.39811386991974,22.21737265809731,87.30207379621235,19.435697055534874,45.45827532031272,8.776179198830981,36.517990269711355,1
5,4,1,1,0,5,0,3,4,0,5,8,1,10.246972209293848,10.340377955592572,92.32978175793946,95.03687971532531,57.85418324189096,74.33132175921224,70.493274460619,81.95656212985183,0.2105861386350827,41.7146210139976,68.66336737366294,46.52395730589215,39.28306449257312,30.965133650510158,1
1,1,0,2,3,0,1,7,5,3,5,3,4,45.208846349060536,69.97245157976951,79.31947562470558,9.626237055785246,82.95924417056375,93.8124065640859,16.59348511872051,74.6397311956074,3.259245928118637,27.82033861945855,79.14965024058104,43.48885806763947,15.550877405953912,51.10200727683457,0
1,1,0,4,0,1,1,3,2,1,2,7,2,23.132198196477518,26.451862809982664,82.9327989979326,99.52178714846318,96.99420885159184,59.549193814180335,23.47156832566344,97.75754861000166,1.4538254543632112,14.591482064911855,2.4627926099315745,66.21692527116329,52.995646943277166,88.9691393619581,1
4,5,0,1,6,6,0,3,6,2,0,5,6,19.89739458285662,87.17596026049412,61.76423706491019,80.66314061745481,91.73934864733866,2.7668009513770797,3.0778977800658525,60.11311324056569,11.34277109332732,49.77640048645885,72.2589966807063,91.16050385184758,37.38112519868294,93.7425167569306,0
3,4,2,0,4,6,0,0,3,1,0,4,1,71.47763743737904,43.3902231883889,29.070076265580735,56.68753261096266,39.49388464384391,53.95640236404189,36.67208651210544,17.654847606005585,52.115530443621125,66.94371394349535,21.546607671928054,82.505302974976,3.212111387189298,60.06058563056717,0
6,1,2,0,6,6,1,1,6,2,1,1,8,42.9091914070512,58.99719160954635,9.707714926897616,3.3383720798246586,40.900581254964166,60.451664223168564,30.336359680977086,47.26586214033234,36.50990514125907,12.011018712577648,15.350042518134089,20.656470094954393,94.02668388170771,44.48132900821823,0
2,3,2,3,4,5,1,2,2,3,0,3,5,93.4806904817405,91.14655040507083,91.05226790183747,20.265282726483935,95.54251141307905,57.66585629510777,60.16318586465598,11.078044684942935,86.36055192483377,37.05005206094909,24.849306236092627,31.924667050166278,83.02906494517359,83.69225452865588,0
3,1,1,4,2,0,1,8,0,2,4,6,5,1.566553515046154,84.73783477100672,18.923473298187965,34.34129729243476,44.79076853642484,19.208877429127547,78.72825200152609,33.11064263151863,1.186057695787257,31.720321827309117,88.7231511051978,2.474922257907264,89.33464869213107,83.51823409128971,0
3,2,1,0,5,5,0,0,0,0,4,6,0,13.041508352297326,55.85933172394508,49.05188667316109,97.42965315327248,75.1425781088288,55.69796160545232,31.839638264685554,4.512913013578467,66.90771666437165,3.3540357352218386,91.29785704018946,28.168847220083947,73.53438027612923,75.27552129136507,1
5,1,2,0,5,2,1,7,7,0,2,1,6,59.598915908323654,24.348916489140425,96.25800632489322,12.959094052399834,52.71628761356756,14.907222242162998,80.02986576892305,34.24797409259167,77.70717392370847,58.917432610671206,52.96027309910053,34.0294868130888,30.311293918439862,3.0304299605999785,1
4,3,0,2,2,1,1,4,4,1,4,3,5,46.49714935116898,36.49894011682557,84.88447608980691,14.154230497438924,89.41733215796557,89.04147878003941,75.42746587178617,46.82947869026616,17.88812415453045,40.98092920863166,72.91347998882351,84.97639857176806,58.23393636994955,54.54151353728513,0
1,4,1,3,0,7,1,8,3,3,4,6,6,6.027131005720698,42.95081043608804,21.79390465598011,85.66698221445021,33.743689794564624,88.6160433140294,26.41327370142608,6.891465797604434,54.676191363585204,16.21571127211039,1.5898275080169944,92.88210721445576,20.714865000778538,42.31160717742857,1
